id	date	comment
4.8472E+17	Thu Jul 03 15:25:55 +0000 2014	Antibiotics: CMO answers your questions 
4.84692E+17	Thu Jul 03 13:34:04 +0000 2014	VIDEO: Burnham and Poulter trade NHS statistics 
4.84635E+17	Thu Jul 03 09:48:21 +0000 2014	Seeing GP 'getting more difficult' 
4.84584E+17	Thu Jul 03 06:24:47 +0000 2014	VIDEO: NHS plan 'a recipe for disaster' 
4.84508E+17	Thu Jul 03 01:24:39 +0000 2014	Test for teen binge-drinking risk 
4.84508E+17	Thu Jul 03 01:24:39 +0000 2014	NHS surgery 'age discrimination' 
4.84508E+17	Thu Jul 03 01:24:39 +0000 2014	NHS plan 'a recipe for disaster' 
4.84491E+17	Thu Jul 03 00:17:08 +0000 2014	VIDEO: UK FGM failure 'a national scandal' 
4.8439E+17	Wed Jul 02 17:36:55 +0000 2014	Human corneas re-grown in mice' 
4.8439E+17	Wed Jul 02 17:36:55 +0000 2014	Gene linked to higher stroke risk 
4.8432E+17	Wed Jul 02 12:56:15 +0000 2014	VIDEO: Leaders clash on NHS waiting times 
4.84305E+17	Wed Jul 02 11:56:22 +0000 2014	Major stem-cell findings retracted 
4.84281E+17	Wed Jul 02 10:20:56 +0000 2014	VIDEO: 'Worst Ebola outbreak in history' 
4.84281E+17	Wed Jul 02 10:20:56 +0000 2014	VIDEO: Adult social care faces unsure future 
4.8427E+17	Wed Jul 02 09:38:29 +0000 2014	C-section 'linked to stillbirth' 
4.8427E+17	Wed Jul 02 09:38:29 +0000 2014	VIDEO: Could a scratch prove deadly? 
4.84218E+17	Wed Jul 02 06:11:55 +0000 2014	VIDEO: Council-run care 'unsustainable' 
4.84167E+17	Wed Jul 02 02:49:02 +0000 2014	Council-run care 'unsustainable' 
4.84164E+17	Wed Jul 02 02:36:25 +0000 2014	Crisis meeting as Ebola toll rises 
4.8415E+17	Wed Jul 02 01:41:31 +0000 2014	VIDEO: PM calls for action on antibiotics 
4.8401E+17	Tue Jul 01 16:25:02 +0000 2014	Giving advice to help beat depression 
4.84002E+17	Tue Jul 01 15:53:52 +0000 2014	Frozen testicle 'live birth first' 
4.83957E+17	Tue Jul 01 12:55:22 +0000 2014	Third hospital feed baby dies 
4.83914E+17	Tue Jul 01 10:06:19 +0000 2014	Three's an (accessible) crowd 
4.83878E+17	Tue Jul 01 07:39:46 +0000 2014	VIDEO: Robots to help treat stroke patients 
4.83878E+17	Tue Jul 01 07:39:46 +0000 2014	Robot revolution' in stroke care 
4.83878E+17	Tue Jul 01 07:39:46 +0000 2014	Malaria leads to body odour change' 
4.83808E+17	Tue Jul 01 03:04:11 +0000 2014	Clotting balls 'may stop bleeding' 
4.83808E+17	Tue Jul 01 03:04:11 +0000 2014	Diabetes drugs 'may not be best' 
4.83774E+17	Tue Jul 01 00:46:26 +0000 2014	Mother's op book helps ill children 
4.83774E+17	Tue Jul 01 00:46:26 +0000 2014	The man who 'discovered' hay fever 
4.83641E+17	Mon Jun 30 16:01:28 +0000 2014	Midwives support strike action 
4.8356E+17	Mon Jun 30 10:35:59 +0000 2014	VIDEO: Doctors debate total smoking ban 
4.83416E+17	Mon Jun 30 01:03:53 +0000 2014	Older sperm donors 'just as good' 
4.83315E+17	Sun Jun 29 18:24:25 +0000 2014	"Give NHS more cash, say coalition MPs "
4.83297E+17	Sun Jun 29 17:14:30 +0000 2014	Supercooling' keeps organs fresh 
4.83193E+17	Sun Jun 29 10:21:00 +0000 2014	Failing GPs could be named and shamed 
4.83177E+17	Sun Jun 29 09:14:29 +0000 2014	VIDEO: Plan to boost GP cancer detection rates 
4.83049E+17	Sun Jun 29 00:48:09 +0000 2014	Most dangerous day of their life' 
4.82719E+17	Sat Jun 28 02:56:04 +0000 2014	What Leonardo taught us about the heart 
4.82664E+17	Fri Jun 27 23:16:24 +0000 2014	UK facing 'major' sperm shortage 
4.82449E+17	Fri Jun 27 09:04:53 +0000 2014	How can I cut down on sugar? 
4.82314E+17	Fri Jun 27 00:06:55 +0000 2014	Leukaemia clue in breast cancer 
4.82314E+17	Fri Jun 27 00:06:55 +0000 2014	Living a life in fear of laughter 
4.82221E+17	Thu Jun 26 17:57:27 +0000 2014	Big jump in Mers cases reported 
4.82198E+17	Thu Jun 26 16:26:31 +0000 2014	VIDEO: How anxiety found a voice 
4.82177E+17	Thu Jun 26 15:03:41 +0000 2014	VIDEO: Giving birth naturally in Brazil 
4.82177E+17	Thu Jun 26 15:03:41 +0000 2014	VIDEO: Can you trust your sunglasses? 
4.82177E+17	Thu Jun 26 15:03:40 +0000 2014	VIDEO: Abortion pill risk in Cambodia 
4.82143E+17	Thu Jun 26 12:47:44 +0000 2014	Drastic action' needed on Ebola 
4.82126E+17	Thu Jun 26 11:41:06 +0000 2014	VIDEO: Hunt: 'We let Savile victims down' 
4.82126E+17	Thu Jun 26 11:41:05 +0000 2014	Man has 'balloon tumour' removed 
4.82117E+17	Thu Jun 26 11:03:27 +0000 2014	VIDEO: Aherne: 'Only special people get cancer' 
4.82117E+17	Thu Jun 26 11:03:27 +0000 2014	Call to halve target for added sugar 
4.82093E+17	Thu Jun 26 09:26:59 +0000 2014	Savile NHS victims aged five to 75 
4.82058E+17	Thu Jun 26 07:09:44 +0000 2014	Savile hospital abuse reports due 
4.82003E+17	Thu Jun 26 03:32:28 +0000 2014	Celebrities call for drug law change 
4.82003E+17	Thu Jun 26 03:32:28 +0000 2014	Water 'will help cut child obesity' 
4.81989E+17	Thu Jun 26 02:35:05 +0000 2014	Failing NHS trust in special measures 
4.81989E+17	Thu Jun 26 02:35:05 +0000 2014	How much sugar do we eat? 
4.81954E+17	Thu Jun 26 00:16:34 +0000 2014	NHS blunders led to toddler 's death 
4.8187E+17	Wed Jun 25 18:42:30 +0000 2014	VIDEO: Do medical students want to become GPs? 
4.81852E+17	Wed Jun 25 17:31:14 +0000 2014	Jab 'protects mice against tumours' 
4.81817E+17	Wed Jun 25 15:13:36 +0000 2014	VIDEO: Woman set for double hand transplant 
4.81742E+17	Wed Jun 25 10:12:24 +0000 2014	VIDEO: 'I don't get right to die ruling' 
4.81742E+17	Wed Jun 25 10:12:24 +0000 2014	Campaigners lose 'right to die' case 
4.81725E+17	Wed Jun 25 09:05:08 +0000 2014	VIDEO: Right-to-die judgement due 
4.81681E+17	Wed Jun 25 06:11:35 +0000 2014	VIDEO: BMA warns on GP waiting times 
4.81641E+17	Wed Jun 25 03:30:38 +0000 2014	Doctors face new language checks 
4.81624E+17	Wed Jun 25 02:26:20 +0000 2014	Right-to-die court judgement due 
4.81624E+17	Wed Jun 25 02:26:19 +0000 2014	Patients 'facing longer GP waits' 
4.81557E+17	Tue Jun 24 21:57:01 +0000 2014	VIDEO: Call for hospital safety experts 
4.81436E+17	Tue Jun 24 13:57:40 +0000 2014	Concerns over fat burning drug DNP 
4.81394E+17	Tue Jun 24 11:09:18 +0000 2014	"Ban new smokers, call from doctors "
4.81367E+17	Tue Jun 24 09:23:16 +0000 2014	AUDIO: NHS 'needs honest reporting culture' 
4.81367E+17	Tue Jun 24 09:23:16 +0000 2014	VIDEO: Mental health services 'a car crash' 
4.81367E+17	Tue Jun 24 09:23:16 +0000 2014	VIDEO: One fifth of hospitals 'cover up errors' 
4.81357E+17	Tue Jun 24 08:44:31 +0000 2014	Mental health services 'a car crash' 
4.81273E+17	Tue Jun 24 03:09:00 +0000 2014	Call to improve heart op consent 
4.81273E+17	Tue Jun 24 03:09:00 +0000 2014	Hospital mistakes cover-up fears 
4.81245E+17	Tue Jun 24 01:17:09 +0000 2014	He saved my life that night' 
4.81137E+17	Mon Jun 23 18:10:21 +0000 2014	Polio virus sample found in Brazil 
4.81081E+17	Mon Jun 23 14:26:01 +0000 2014	Probe into care of reporter's father 
4.81008E+17	Mon Jun 23 09:35:38 +0000 2014	Soaps to screen organ donor adverts 
4.80851E+17	Sun Jun 22 23:12:07 +0000 2014	Parties 'using NHS to win votes' 
4.80586E+17	Sun Jun 22 05:41:47 +0000 2014	Sugar tax' call for child obesity 
4.8052E+17	Sun Jun 22 01:17:23 +0000 2014	NHS 'satisfaction' rises over decade 
4.80495E+17	Sat Jun 21 23:39:31 +0000 2014	Shoebox IVF' hope for infertile couples 
4.80417E+17	Sat Jun 21 18:30:21 +0000 2014	VIDEO: Ebola outbreak is 'out of control' 
4.80141E+17	Sat Jun 21 00:13:23 +0000 2014	Horse treatment used in human trials 
4.80139E+17	Sat Jun 21 00:04:03 +0000 2014	Why is khat about to be banned? 
4.80021E+17	Fri Jun 20 16:16:14 +0000 2014	Mental health cuts 'affect children' 
4.79997E+17	Fri Jun 20 14:40:58 +0000 2014	VIDEO: 'Devastating impact of PIP benefit' 
4.79967E+17	Fri Jun 20 12:42:01 +0000 2014	How did Suarez recover from injury? 
4.79945E+17	Fri Jun 20 11:11:53 +0000 2014	Hit songs help memory research 
4.79945E+17	Fri Jun 20 11:11:53 +0000 2014	AUDIO: Is working standing up good for health? 
4.79892E+17	Fri Jun 20 07:41:55 +0000 2014	Sunbathing 'may be addictive' 
4.79832E+17	Fri Jun 20 03:44:18 +0000 2014	Kandinsky salad 'tastes better' 
4.79825E+17	Fri Jun 20 03:16:52 +0000 2014	Exercise guidelines 'put people off' 
4.7976E+17	Thu Jun 19 22:57:01 +0000 2014	Anthrax risk for 75 scientists in US 
4.79734E+17	Thu Jun 19 21:12:57 +0000 2014	VIDEO: Meet the author: Norman Fowler 
4.797E+17	Thu Jun 19 19:01:17 +0000 2014	VIDEO: Cameron boosts aid to tackle dementia 
4.79684E+17	Thu Jun 19 17:54:18 +0000 2014	Skin and liver cancer up in England 
4.79566E+17	Thu Jun 19 10:05:54 +0000 2014	Smoking during pregnancy at new low 
4.79513E+17	Thu Jun 19 06:37:55 +0000 2014	Girls aged 11 'trying e-cigarettes' 
4.79434E+17	Thu Jun 19 01:24:20 +0000 2014	Diabetes gene 'raises risk tenfold' 
4.79434E+17	Thu Jun 19 01:24:20 +0000 2014	Suicide alert 'may have backfired' 
4.79424E+17	Thu Jun 19 00:43:47 +0000 2014	Dementia progress 'achingly slow' 
4.79241E+17	Wed Jun 18 12:34:57 +0000 2014	Huge increase in Crohn's treatment 
4.79236E+17	Wed Jun 18 12:17:22 +0000 2014	AUDIO: Should addicts be prescribed heroin? 
4.79216E+17	Wed Jun 18 10:54:17 +0000 2014	VIDEO: 'Noisy wards' could affect recovery 
4.79199E+17	Wed Jun 18 09:49:29 +0000 2014	AUDIO: Aspirin 'not best' for heart problems 
4.79182E+17	Wed Jun 18 08:39:45 +0000 2014	VIDEO: Hospitals risk 'running out of money' 
4.79147E+17	Wed Jun 18 06:22:19 +0000 2014	VIDEO: NHS England 'faces £2bn funding gap' 
4.79109E+17	Wed Jun 18 03:49:05 +0000 2014	NHS England 'faces £2bn funding gap' 
4.79054E+17	Wed Jun 18 00:13:40 +0000 2014	Bird flu 'danger zones' mapped 
4.78965E+17	Tue Jun 17 18:18:41 +0000 2014	VIDEO: 'Diseased meat may go undetected' 
4.78918E+17	Tue Jun 17 15:10:49 +0000 2014	Baby ashes report calls for new laws 
4.7891E+17	Tue Jun 17 14:39:30 +0000 2014	VIDEO: Baby ashes report calls for new laws 
4.789E+17	Tue Jun 17 13:58:54 +0000 2014	NHS 'facing £2.5bn funding gap' 
4.789E+17	Tue Jun 17 13:58:54 +0000 2014	Mesh implant suspension requested 
4.78882E+17	Tue Jun 17 12:48:32 +0000 2014	Birthing pool infection risk warning 
4.78874E+17	Tue Jun 17 12:19:04 +0000 2014	Nursing: Are we facing a trade-off? 
4.78861E+17	Tue Jun 17 11:24:15 +0000 2014	AUDIO: Coma survivor: 'It's frustrating' 
4.78858E+17	Tue Jun 17 11:11:41 +0000 2014	AUDIO: 'Scared' residents hit back at charity 
4.78847E+17	Tue Jun 17 10:29:59 +0000 2014	Legal duty over resuscitation orders 
4.78803E+17	Tue Jun 17 07:36:00 +0000 2014	VIDEO: Fried food limit on school meals 
4.78792E+17	Tue Jun 17 06:52:18 +0000 2014	Equal access to cancer drugs call 
4.78792E+17	Tue Jun 17 06:52:17 +0000 2014	Fried food limit in school meals 
4.78792E+17	Tue Jun 17 06:52:17 +0000 2014	Diseased meat could go undetected' 
4.78726E+17	Tue Jun 17 02:30:35 +0000 2014	Balloon surgery treats road injuries 
4.78699E+17	Tue Jun 17 00:41:03 +0000 2014	Microwave helmet 'can spot a stroke' 
4.78691E+17	Tue Jun 17 00:10:14 +0000 2014	Smart glasses' for failing vision 
4.7859E+17	Mon Jun 16 17:26:44 +0000 2014	Hospital wards 'too noisy at night' 
4.7859E+17	Mon Jun 16 17:26:44 +0000 2014	Hospital trust services 'inadequate' 
4.78564E+17	Mon Jun 16 15:46:19 +0000 2014	Hospital 'cleared' over baby deaths 
4.78554E+17	Mon Jun 16 15:03:58 +0000 2014	AUDIO: Charity warns over autism abuse 
4.78536E+17	Mon Jun 16 13:53:24 +0000 2014	Pupils' mental health needs 'unmet' 
4.785E+17	Mon Jun 16 11:29:56 +0000 2014	AUDIO: Dentists promise fillings without drills 
4.7849E+17	Mon Jun 16 10:51:45 +0000 2014	Dentists aim for drill-free future 
4.7849E+17	Mon Jun 16 10:51:45 +0000 2014	Patient sings through throat surgery 
4.78474E+17	Mon Jun 16 09:47:15 +0000 2014	AUDIO: 'I was completely paralysed' 
4.78455E+17	Mon Jun 16 08:31:14 +0000 2014	How WW1 changed emergency medicine 
4.78455E+17	Mon Jun 16 08:31:14 +0000 2014	Out-of-hours concerns highlighted 
4.78455E+17	Mon Jun 16 08:31:14 +0000 2014	Councils charging terminally ill 
4.7833E+17	Mon Jun 16 00:14:54 +0000 2014	Washing chicken 'spreads infection' 
4.7833E+17	Mon Jun 16 00:14:53 +0000 2014	Nurses' anger over 'unfair' pay deal 
4.78089E+17	Sun Jun 15 08:19:10 +0000 2014	VIDEO: Living with HIV when over 50 
4.77976E+17	Sun Jun 15 00:47:15 +0000 2014	Time running out to find a match' 
4.77976E+17	Sun Jun 15 00:47:15 +0000 2014	Older HIV patients 'need support' 
4.77593E+17	Fri Jun 13 23:26:36 +0000 2014	NHS scan and test delays 'worrying' 
4.77571E+17	Fri Jun 13 21:57:41 +0000 2014	Medical research defender knighted 
4.77482E+17	Fri Jun 13 16:04:06 +0000 2014	Sex apps 'increasing risk of STIs' 
4.77453E+17	Fri Jun 13 14:11:25 +0000 2014	AUDIO: Retiring early: Freedom or boredom? 
4.77399E+17	Fri Jun 13 10:35:45 +0000 2014	VIDEO: Could hairdryers get girls to do PE? 
4.77341E+17	Fri Jun 13 06:46:24 +0000 2014	VIDEO: Exoskeleton helps paralysed to walk 
4.77253E+17	Fri Jun 13 00:56:53 +0000 2014	Poor tracheostomy care warning 
4.77253E+17	Fri Jun 13 00:56:52 +0000 2014	Identify people living in cold homes 
4.77253E+17	Fri Jun 13 00:56:52 +0000 2014	Hospital patients to get named doctor 
4.77129E+17	Thu Jun 12 16:42:44 +0000 2014	AUDIO: Childminder 'sacked for being too fat' 
4.77083E+17	Thu Jun 12 13:41:18 +0000 2014	Second hospital feed baby dies 
4.77047E+17	Thu Jun 12 11:17:44 +0000 2014	EU may define obesity as disability 
4.76985E+17	Thu Jun 12 07:11:43 +0000 2014	VIDEO: How much sugar is in your drink? 
4.76884E+17	Thu Jun 12 00:30:56 +0000 2014	"Recession 'led to 10,000 suicides' "
4.76774E+17	Wed Jun 11 17:11:34 +0000 2014	Sunscreen not complete protection' 
4.76732E+17	Wed Jun 11 14:25:54 +0000 2014	Serious failings' at GP practice 
4.76625E+17	Wed Jun 11 07:21:04 +0000 2014	VIDEO: Red meat 'linked to breast cancer' 
4.76615E+17	Wed Jun 11 06:41:58 +0000 2014	VIDEO: Doctors urge caution on statin use 
4.76529E+17	Wed Jun 11 00:58:49 +0000 2014	Call for urgency on plain cigarettes 
4.76521E+17	Wed Jun 11 00:27:57 +0000 2014	Red meat 'linked to breast cancer' 
4.76512E+17	Tue Jun 10 23:49:59 +0000 2014	"Don't extend statin use, say doctors "
4.76402E+17	Tue Jun 10 16:35:23 +0000 2014	Home's 19 deaths prompt safety call 
4.76378E+17	Tue Jun 10 15:00:18 +0000 2014	AUDIO: Catching cancer early 'is key' 
4.76378E+17	Tue Jun 10 15:00:18 +0000 2014	Irish bid to ban branded cigarettes 
4.76361E+17	Tue Jun 10 13:49:47 +0000 2014	Ambulance crew picks up hitch-hikers 
4.76348E+17	Tue Jun 10 12:57:57 +0000 2014	VIDEO: Many 'on cusp' of diabetes 
4.76314E+17	Tue Jun 10 10:44:05 +0000 2014	Aberdeen hospital care to be reviewed 
4.76314E+17	Tue Jun 10 10:44:05 +0000 2014	World's youngest' heart baby dies 
4.76259E+17	Tue Jun 10 07:05:30 +0000 2014	Concern over phone 'sperm threat' 
4.76259E+17	Tue Jun 10 07:05:30 +0000 2014	Apology for cancer diagnosis delay 
4.7616E+17	Tue Jun 10 00:33:42 +0000 2014	One in three 'on cusp' of diabetes 
4.76114E+17	Mon Jun 09 21:28:50 +0000 2014	Tomato in a pill' for heart disease 
4.76096E+17	Mon Jun 09 20:18:45 +0000 2014	Autism costs '£32bn per year' in UK 
4.76042E+17	Mon Jun 09 16:42:48 +0000 2014	World's smallest' pacemaker fitted 
4.76015E+17	Mon Jun 09 14:55:10 +0000 2014	Review into 'harrowing' care scandal 
4.75958E+17	Mon Jun 09 11:08:21 +0000 2014	Aspirin 'not best to stop strokes' 
4.75922E+17	Mon Jun 09 08:48:36 +0000 2014	Social care target for £75m cuts 
4.75915E+17	Mon Jun 09 08:20:58 +0000 2014	Ops cancelled as storms hit phones 
4.75915E+17	Mon Jun 09 08:20:58 +0000 2014	Fewer than half know who runs NHS' 
4.759E+17	Mon Jun 09 07:19:30 +0000 2014	Has devolution delivered for NHS? 
4.75842E+17	Mon Jun 09 03:28:06 +0000 2014	Activity aids breast cancer survival 
4.75447E+17	Sun Jun 08 01:18:07 +0000 2014	Holy sites 'may offer clues to antibiotic resistance' 
4.74963E+17	Fri Jun 06 17:14:22 +0000 2014	Campaigners criticise care changes 
4.74946E+17	Fri Jun 06 16:07:31 +0000 2014	Father's plea over baby feed death 
4.74888E+17	Fri Jun 06 12:18:26 +0000 2014	Parents arrested over obese child 
4.74855E+17	Fri Jun 06 10:07:09 +0000 2014	Hospital feed death baby is named 
4.7472E+17	Fri Jun 06 01:09:33 +0000 2014	Bosses urged to promote lunch breaks 
4.74704E+17	Fri Jun 06 00:09:05 +0000 2014	Dropping the 'N' in NHS 
4.74704E+17	Fri Jun 06 00:09:05 +0000 2014	Sleep's memory role discovered 
4.7455E+17	Thu Jun 05 13:56:27 +0000 2014	Three new baby NHS poisoning cases 
4.74533E+17	Thu Jun 05 12:48:46 +0000 2014	How do you feed very sick babies? 
4.74506E+17	Thu Jun 05 11:00:03 +0000 2014	AUDIO: Baby poisoning bug 'hard to treat' 
4.7448E+17	Thu Jun 05 09:18:06 +0000 2014	Malnutrition 'damages gut bacteria' 
4.74461E+17	Thu Jun 05 08:03:10 +0000 2014	VIDEO: Thalidomide victims launch legal action 
4.74446E+17	Thu Jun 05 07:03:47 +0000 2014	Police investigate NHS patient death 
4.74446E+17	Thu Jun 05 07:03:46 +0000 2014	VIDEO: Police probe patient hospital death 
4.74385E+17	Thu Jun 05 03:00:54 +0000 2014	Feed firm 'saddened' by baby death 
4.74385E+17	Thu Jun 05 03:00:54 +0000 2014	Thalidomide victims in new legal bid 
4.74351E+17	Thu Jun 05 00:43:07 +0000 2014	Teenage star of cancer diagnosis 
4.74351E+17	Thu Jun 05 00:43:07 +0000 2014	Why is Glasgow the UK’s sickest city? 
4.74351E+17	Thu Jun 05 00:43:07 +0000 2014	Camel infection 'led to Mers death' 
4.74351E+17	Thu Jun 05 00:43:07 +0000 2014	Pollution tie to irregular heartbeat 
4.74248E+17	Wed Jun 04 17:53:54 +0000 2014	Ebola death toll hits 208 in Guinea 
4.7423E+17	Wed Jun 04 16:45:01 +0000 2014	Fifteen babies given blood poisoning 
4.7418E+17	Wed Jun 04 13:25:23 +0000 2014	NHS 'failing elderly patients' 
4.74113E+17	Wed Jun 04 08:57:16 +0000 2014	The plague of light in our bedrooms 
4.74088E+17	Wed Jun 04 07:19:59 +0000 2014	Does the size of the NHS budget matter? 
4.73977E+17	Tue Jun 03 23:59:51 +0000 2014	Centenarians 'are outliving disease' 
4.73859E+17	Tue Jun 03 16:10:52 +0000 2014	AUDIO: 'I hallucinate tapestries and monks' 
4.73826E+17	Tue Jun 03 13:57:28 +0000 2014	MSPs hear from mesh implants victims 
4.73818E+17	Tue Jun 03 13:25:13 +0000 2014	Godfather of ecstasy' dies aged 88 
4.73808E+17	Tue Jun 03 12:46:52 +0000 2014	AUDIO: British feet 'are getting bigger' 
4.73801E+17	Tue Jun 03 12:16:56 +0000 2014	Three-person babies 'in two years' 
4.73801E+17	Tue Jun 03 12:16:56 +0000 2014	AUDIO: 'Bad drivers delaying ambulances' 
4.73748E+17	Tue Jun 03 08:47:35 +0000 2014	Autism linked to 'male hormones' 
4.73728E+17	Tue Jun 03 07:30:47 +0000 2014	Staff leave Sierra Leone over Ebola 
4.73723E+17	Tue Jun 03 07:10:12 +0000 2014	Health drive for 'school gate' shops 
4.73723E+17	Tue Jun 03 07:10:12 +0000 2014	More heart wait patients dying 
4.73723E+17	Tue Jun 03 07:10:12 +0000 2014	Inquiry into emergency health care 
4.7363E+17	Tue Jun 03 00:59:54 +0000 2014	Skin cancer trial results 'exciting' 
4.73614E+17	Mon Jun 02 23:54:19 +0000 2014	"Bug repellent 'is safe', study says "
4.73614E+17	Mon Jun 02 23:54:18 +0000 2014	Feet are 'getting bigger and wider' 
4.73614E+17	Mon Jun 02 23:54:18 +0000 2014	Men 'feel more pain after major ops' 
4.73614E+17	Mon Jun 02 23:54:18 +0000 2014	Millions denied end-of-life drugs' 
4.73502E+17	Mon Jun 02 16:28:59 +0000 2014	Care home owner did not raise claims 
4.73391E+17	Mon Jun 02 09:11:32 +0000 2014	NHS 'still fails' dementia patients 
4.73324E+17	Mon Jun 02 04:42:13 +0000 2014	Mental health beds 'crisis' warning 
4.73324E+17	Mon Jun 02 04:42:13 +0000 2014	Being bilingual 'slows brain ageing' 
4.7315E+17	Sun Jun 01 17:12:16 +0000 2014	Smoking and cancer gene 'deadly mix' 
4.73065E+17	Sun Jun 01 11:33:48 +0000 2014	"VIDEO: The man who coined ""shell shock"" "
4.72811E+17	Sat May 31 18:46:23 +0000 2014	AUDIO: Advergames 'affect eating habits' 
4.7267E+17	Sat May 31 09:25:31 +0000 2014	VIDEO: Food advergames 'target children' 
4.72517E+17	Fri May 30 23:16:52 +0000 2014	Babies can learn to love vegetables 
4.72452E+17	Fri May 30 18:59:31 +0000 2014	VIDEO: 'Josh must return home to survive' 
4.7243E+17	Fri May 30 17:30:00 +0000 2014	Cancer waiting time targets slip 
4.72327E+17	Fri May 30 10:40:17 +0000 2014	Keep taking statins' says drug body 
4.72323E+17	Fri May 30 10:26:39 +0000 2014	AUDIO: Local hospitals 'can improve elderly care' 
4.72259E+17	Fri May 30 06:10:32 +0000 2014	VIDEO: Child emotional abuse calls rise 
4.7223E+17	Fri May 30 04:17:16 +0000 2014	New NHS boss backs smaller hospitals 
4.72186E+17	Fri May 30 01:22:36 +0000 2014	Blood pressure advances save lives 
4.72186E+17	Fri May 30 01:22:36 +0000 2014	Light bedrooms 'link to obesity' 
4.72062E+17	Thu May 29 17:10:07 +0000 2014	US measles cases reach 20-year high 
4.72062E+17	Thu May 29 17:10:07 +0000 2014	AUDIO: Dementia sufferer: 'I feel no different' 
4.71997E+17	Thu May 29 12:49:58 +0000 2014	Possible cynicism link to dementia 
4.71981E+17	Thu May 29 11:45:41 +0000 2014	Drugs to treat alcohol top £3m 
4.71947E+17	Thu May 29 09:30:27 +0000 2014	AUDIO: Tobacco industry 'must be progressive' 
4.71893E+17	Thu May 29 05:57:50 +0000 2014	VIDEO: Overweight total tops 2.1bn globally 
4.71893E+17	Thu May 29 05:57:50 +0000 2014	VIDEO: Call to allow use of e-cigarettes 
4.7188E+17	Thu May 29 05:04:51 +0000 2014	Medics in Sierra Leone Ebola push 
4.71822E+17	Thu May 29 01:16:53 +0000 2014	Overweight total tops 2.1bn globally 
4.71822E+17	Thu May 29 01:16:53 +0000 2014	Laser hope on root canal treatments 
4.71798E+17	Wed May 28 23:38:24 +0000 2014	Call to 'resist e-cigarette controls' 
4.71711E+17	Wed May 28 17:53:02 +0000 2014	New bird flu 'not global threat' 
4.71644E+17	Wed May 28 13:29:26 +0000 2014	What is an 'obesogenic' environment? 
4.71627E+17	Wed May 28 12:19:12 +0000 2014	AUDIO: Sugary drinks 'should have warnings' 
4.71617E+17	Wed May 28 11:42:17 +0000 2014	AUDIO: Minimum pricing too 'watered down' 
4.71582E+17	Wed May 28 09:22:50 +0000 2014	AUDIO: NHS 'should pay for slimming class joiners' 
4.71549E+17	Wed May 28 07:09:10 +0000 2014	VIDEO: 'Lose a little' obesity advice 
4.71499E+17	Wed May 28 03:50:39 +0000 2014	GP: 'My surgery is breaking apart' 
4.71448E+17	Wed May 28 00:29:31 +0000 2014	Gene test for heart risk rolled out 
4.71448E+17	Wed May 28 00:29:30 +0000 2014	Lose a little' advice on obesity 
4.7134E+17	Tue May 27 17:19:12 +0000 2014	Does cycling help you live longer? 
4.71312E+17	Tue May 27 15:27:49 +0000 2014	VIDEO: Football clubs tackle overweight fan 
4.71312E+17	Tue May 27 15:27:48 +0000 2014	Sperm swim upstream 'in a shoal' 
4.71312E+17	Tue May 27 15:27:48 +0000 2014	Patients miss waiting time target 
4.7127E+17	Tue May 27 12:42:41 +0000 2014	Police investigate patient restraint 
4.71259E+17	Tue May 27 11:57:22 +0000 2014	"Be wary of Wikipedia, say scientists "
4.71181E+17	Tue May 27 06:47:05 +0000 2014	VIDEO: Child sight loss 'on the increase' 
4.71089E+17	Tue May 27 00:42:39 +0000 2014	The brave new world of DIY faecal transplant 
4.71084E+17	Tue May 27 00:22:32 +0000 2014	Child sight loss 'on the increase' 
4.70744E+17	Mon May 26 01:51:41 +0000 2014	Refugees 'struggle for cancer care' 
4.70373E+17	Sun May 25 01:15:28 +0000 2014	Why your children don't listen to you 
4.70048E+17	Sat May 24 03:46:00 +0000 2014	How reliable are medical research checks? 
4.70006E+17	Sat May 24 00:58:03 +0000 2014	Duchenne drug 'nears approval' in EU 
4.69855E+17	Fri May 23 14:59:57 +0000 2014	VIDEO: Immune children aid malaria fight 
4.69838E+17	Fri May 23 13:51:19 +0000 2014	Abortion clinic 
4.69813E+17	Fri May 23 12:12:32 +0000 2014	Meet woman with rare skin condition 
4.69639E+17	Fri May 23 00:42:23 +0000 2014	Night-eating syndrome 'is real' 
4.69639E+17	Fri May 23 00:42:23 +0000 2014	Plan to cut hospital admissions 'risky' 
4.69639E+17	Fri May 23 00:42:23 +0000 2014	Admitting fewer patients 'won't cut costs' 
4.6963E+17	Fri May 23 00:03:29 +0000 2014	VIDEO: Why doctors are simulating the heart 
4.69622E+17	Thu May 22 23:32:44 +0000 2014	Kidney dialysis machine for babies 
4.69588E+17	Thu May 22 21:19:30 +0000 2014	Immune children aid malaria fight 
4.69513E+17	Thu May 22 16:19:12 +0000 2014	Cardiac care services discussed 
4.69496E+17	Thu May 22 15:10:34 +0000 2014	VIDEO: Nurse shows off 'improved' care ward 
4.69478E+17	Thu May 22 14:00:22 +0000 2014	GPs say no to charging patients 
4.69426E+17	Thu May 22 10:34:05 +0000 2014	AUDIO: To A&amp;E or not to A&amp;E? 
4.69426E+17	Thu May 22 10:34:05 +0000 2014	No extradition for fatal dose doctor 
4.69355E+17	Thu May 22 05:52:04 +0000 2014	Tesco to remove sweets from checkouts 
